Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL,Effective Speed,Average Score,Overclocked Score,Value & Sentiment,Code Name,Launch Date,Processor Number,# of Cores,# of Threads,Max TDP,Price,Sockets Supported
CPU,,Intel,Pentium Dual E2160,1086,34.1,3503,https://cpu.userbenchmark.com/SpeedTest/2113/IntelR-PentiumR-Dual--CPU--E2160----180GHz,-16,-67,-64,-4862,Conroe,Q3'06,E2160,2,,65,47,LGA775
CPU,,Intel,Atom Z3775,1087,34,740,https://cpu.userbenchmark.com/SpeedTest/12464/IntelR-AtomTM-CPU--Z3775----146GHz,-16,-40,-39,,Bay Trail,Q1'14,Z3775,4,4,,,UTFCBGA1380
CPU,,Intel,Core2 Duo T5850,1088,34,331,https://cpu.userbenchmark.com/SpeedTest/6522/IntelR-CoreTM2-Duo-CPU-----T5850----216GHz,-16,-56,-52,,,,,,,,,
CPU,,AMD,Athlon 64 3000+,1089,33.9,223,https://cpu.userbenchmark.com/SpeedTest/5460/AMD-Athlontm-64-Processor-3000-,-16,,-94,,,,,,,,71,
CPU,,Intel,Core2 Duo T5750,1090,33.9,1475,https://cpu.userbenchmark.com/SpeedTest/6581/IntelR-CoreTM2-Duo-CPU-----T5750----200GHz,-16,-62,-57,,Merom,Q1'08,T5750,2,,35,99,
CPU,,AMD,Athlon 64 X2 Dual Core 3600+,1091,33.9,436,https://cpu.userbenchmark.com/SpeedTest/5235/AMD-Athlontm-64-X2-Dual-Core-Processor-3600-,-16,-54,-50,,,,,,,,,
CPU,,AMD,A4-3305M APU,1092,33.9,1119,https://cpu.userbenchmark.com/SpeedTest/6638/AMD-A4-3305M-APU-with-Radeontm-HD-Graphics,-16,-47,-42,,,,,,,,,
CPU,,AMD,Turion X2 Ultra Mobile ZM-82,1093,33.8,158,https://cpu.userbenchmark.com/SpeedTest/2211/AMD-Turiontm-X2-Ultra-Dual-Core-Mobile-ZM-82,-16,-50,-45,,,,,,,,,
CPU,,Intel,Core2 Duo U9600,1094,33.8,260,https://cpu.userbenchmark.com/SpeedTest/4270/IntelR-CoreTM2-Duo-CPU-----U9600----160GHz,-16,-65,-62,,,,,,,,,
CPU,,AMD,Turion 64 X2 Mobile Technology TL-60,1095,33.7,854,https://cpu.userbenchmark.com/SpeedTest/2315/AMD-Turiontm-64-X2-Mobile-Technology-TL-60,-16,-52,-50,,,,,,,,28,
CPU,,Intel,Core2 T7200,1096,33.7,1652,https://cpu.userbenchmark.com/SpeedTest/248/IntelR-CoreTM2-CPU---------T7200----200GHz,-16,-61,-57,,Merom,,T7200,2,,34,110,"PBGA479, PPGA478"
CPU,,Intel,Core2 4300,1097,33.7,2039,https://cpu.userbenchmark.com/SpeedTest/977/IntelR-CoreTM2-CPU----------4300----180GHz,-16,-67,-64,,Conroe,Q3'06,E4300,2,,65,97,LGA775
CPU,,Intel,Core2 Duo U9400,1098,33.7,422,https://cpu.userbenchmark.com/SpeedTest/12007/IntelR-CoreTM2-Duo-CPU-----U9400----140GHz,-16,-74,-71,,,,,,,,,
CPU,,AMD,A6-4455M APU,1099,33.6,1206,https://cpu.userbenchmark.com/SpeedTest/5941/AMD-A6-4455M-APU-with-Radeontm-HD-Graphics,-16,-59,-52,,,,,,,,,
CPU,,AMD,Athlon 64 3500+,1100,33.6,391,https://cpu.userbenchmark.com/SpeedTest/2498/AMD-Athlontm-64-Processor-3500-,-16,-96,-89,,,,,,,,,
CPU,,AMD,A6-5200 APU,1101,33.6,7183,https://cpu.userbenchmark.com/SpeedTest/4574/AMD-A6-5200-APU-with-RadeonTM-HD-Graphics,-16,-32,-30,-2522,,,,,,,,
CPU,,AMD,Athlon 64 3800+,1102,33.5,236,https://cpu.userbenchmark.com/SpeedTest/2391/AMD-Athlontm-64-Processor-3800-,-16,-86,-82,,,,,,,,,
CPU,,AMD,Athlon 64 4000+,1103,33.4,46,https://cpu.userbenchmark.com/SpeedTest/10241/AMD-Athlontm-64-Processor-4000-,-17,-77,-68,,,,,,,,,
CPU,,Intel,Pentium Dual T3200,1104,33.4,1646,https://cpu.userbenchmark.com/SpeedTest/2235/IntelR-PentiumR-Dual--CPU--T3200----200GHz,-17,-60,-57,,Merom,,T3200,2,,35,,
CPU,,Intel,T2500,1105,33.3,315,https://cpu.userbenchmark.com/SpeedTest/1958/Genuine-IntelR-CPU-----------T2500----200GHz,-17,-74,-69,,Yonah,Q1'06,T2500,2,,31,,"PBGA479, PPGA478"
CPU,,Intel,Celeron N2920,1106,33.3,1071,https://cpu.userbenchmark.com/SpeedTest/8725/IntelR-CeleronR-CPU--N2920----186GHz,-17,-47,-46,,Bay Trail,Q4'13,N2920,4,4,,,FCBGA1170
CPU,,Intel,T2600,1107,33.3,117,https://cpu.userbenchmark.com/SpeedTest/4124/Genuine-IntelR-CPU-----------T2600----216GHz,-17,-69,-63,,Yonah,,T2600,2,,31,17,"PBGA479, PPGA478"
CPU,,AMD,A9-9400 APU (2016 M.SR),1108,33.2,1256,https://cpu.userbenchmark.com/SpeedTest/188753/AMD-A9-9400-RADEON-R5-5-COMPUTE-CORES-2C-3G,-17,-32,-27,,,,,,,,,
CPU,,AMD,A4-4355M APU,1109,33.2,298,https://cpu.userbenchmark.com/SpeedTest/10814/AMD-A4-4355M-APU-with-Radeontm-HD-Graphics,-17,-63,-55,,,,,,,,,
CPU,AM9210AVY23AC,AMD,A6-9210 APU (2016 M.SR),1110,33.2,657,https://cpu.userbenchmark.com/SpeedTest/180033/AMD-A6-9210-RADEON-R4-5-COMPUTE-CORES-2C-3G,-17,-36,-31,,,,,,,,,
CPU,,Intel,Core2 Duo T5550,1111,33.1,1020,https://cpu.userbenchmark.com/SpeedTest/1673/IntelR-CoreTM2-Duo-CPU-----T5550----183GHz,-17,-67,-63,,Merom,,T5550,2,,35,180,PPGA478
CPU,,AMD,Athlon II M300,1112,33,903,https://cpu.userbenchmark.com/SpeedTest/5992/AMD-Athlontm-II-Dual-Core-M300,-17,-49,-46,,,,,,,,,
CPU,,AMD,Turion 64 X2 Mobile Technology TL-58,1113,32.9,388,https://cpu.userbenchmark.com/SpeedTest/817/AMD-Turiontm-64-X2-Mobile-Technology-TL-58,-17,-55,-53,,,,,,,,,
CPU,,AMD,Athlon 64 X2 Dual Core 4000+,1114,32.9,2275,https://cpu.userbenchmark.com/SpeedTest/2436/AMD-Athlontm-64-X2-Dual-Core-Processor-4000-,-17,-49,-47,,,,,,,,,
CPU,,Intel,Pentium D 3.40GHz,1115,32.8,2976,https://cpu.userbenchmark.com/SpeedTest/5820/IntelR-PentiumR-D-CPU-340GHz,-17,-54,-50,,,,,,,,,
CPU,,Intel,Core2 Duo T5450,1116,32.8,985,https://cpu.userbenchmark.com/SpeedTest/5075/IntelR-CoreTM2-Duo-CPU-----T5450----166GHz,-17,-74,-70,,Merom,,T5450,2,,35,90,PPGA478
CPU,,AMD,A4-9120 APU (2016 M.SR),1117,32.8,959,https://cpu.userbenchmark.com/SpeedTest/308751/AMD-A4-9120-RADEON-R3-4-COMPUTE-CORES-2C-2G,-17,-41,-35,,,,,,,,,
CPU,,Intel,Pentium 4 3.80GHz,1118,32.7,89,https://cpu.userbenchmark.com/SpeedTest/11003/--------------IntelR-PentiumR-4-CPU-380GHz,-17,-70,-61,,,,,,,,,
CPU,,Intel,Atom Z3770,1119,32.7,139,https://cpu.userbenchmark.com/SpeedTest/5592/IntelR-AtomTM-CPU--Z3770----146GHz,-17,-42,-39,,Bay Trail,Q3'13,Z3770,4,4,,,UTFCBGA1380
CPU,AM9220AYN23AC,AMD,A6-9220 APU (2016 M.SR),1120,32.6,3042,https://cpu.userbenchmark.com/SpeedTest/300155/AMD-A6-9220-RADEON-R4-5-COMPUTE-CORES-2C-3G,-17,-38,-30,-4983,,,,,,,,
CPU,,Intel,T2400,1121,32.6,520,https://cpu.userbenchmark.com/SpeedTest/6584/Genuine-IntelR-CPU-----------T2400----183GHz,-17,-81,-76,,Yonah,,T2400,2,,31,,"PBGA479, PPGA478"
CPU,,Intel,Core2 T5600,1122,32.6,963,https://cpu.userbenchmark.com/SpeedTest/6306/IntelR-CoreTM2-CPU---------T5600----183GHz,-17,-66,-63,,Merom,,T5600,2,,34,99,"PBGA479, PPGA478"
CPU,,Intel,Core2 T5500,1123,32.5,1234,https://cpu.userbenchmark.com/SpeedTest/2561/IntelR-CoreTM2-CPU---------T5500----166GHz,-17,-73,-70,,Merom,,T5500,2,,34,18,"PBGA479, PPGA478"
CPU,,AMD,Turion 64 Mobile Technology ML-32,1124,32.5,18,https://cpu.userbenchmark.com/SpeedTest/10530/AMD-Turiontm-64-Mobile-Technology-ML-32,-17,,,,,,,,,,13,
CPU,,Intel,T2300,1125,32.4,712,https://cpu.userbenchmark.com/SpeedTest/2474/Genuine-IntelR-CPU-----------T2300----166GHz,-17,-86,-84,,Yonah,,T2300,2,,31,,"PBGA479, PPGA478"
CPU,,Intel,Celeron J3455,1126,32.4,1709,https://cpu.userbenchmark.com/SpeedTest/200485/IntelR-CeleronR-CPU-J3455---150GHz,-17,-23,-21,,Apollo Lake,Q3'16,J3455,4,4,10,,FCBGA1296
CPU,,Intel,Pentium Dual E2140,1127,32.4,1834,https://cpu.userbenchmark.com/SpeedTest/4944/IntelR-PentiumR-Dual--CPU--E2140----160GHz,-17,-77,-73,,Conroe,Q2'07,E2140,2,,65,80,"LGA775, PLGA775"
CPU,,Intel,Pentium D 3.20GHz,1128,32.3,772,https://cpu.userbenchmark.com/SpeedTest/1730/--------------IntelR-PentiumR-D-CPU-320GHz,-17,-59,-53,,,,,,,,100,
CPU,,Intel,2140,1129,32.1,1054,https://cpu.userbenchmark.com/SpeedTest/6453/Genuine-IntelR-CPU------------2140----160GHz,-18,-75,-72,,,,,,,,72,
CPU,,AMD,Athlon 64 3200+,1130,32.1,729,https://cpu.userbenchmark.com/SpeedTest/7063/AMD-Athlontm-64-Processor-3200-,-18,,-90,,,,,,,,,
CPU,,Intel,Celeron N2840,1131,32,15745,https://cpu.userbenchmark.com/SpeedTest/16086/IntelR-CeleronR-CPU--N2840----216GHz,-18,-64,-58,-1317,Bay Trail,Q3'14,N2840,2,2,,,FCBGA1170
CPU,,Intel,U7300,1132,32,1250,https://cpu.userbenchmark.com/SpeedTest/4246/Genuine-IntelR-CPU-----------U7300----130GHz,-18,-75,-58,,,,,,,,,
CPU,,AMD,E2-3000M APU,1133,31.9,681,https://cpu.userbenchmark.com/SpeedTest/6063/AMD-E2-3000M-APU-with-Radeontm-HD-Graphics,-18,-54,-49,,,,,,,,,
CPU,,AMD,E2-7110 APU (2015 M.Ca),1134,31.9,3072,https://cpu.userbenchmark.com/SpeedTest/150118/AMD-E2-7110-APU-with-AMD-Radeon-R2-Graphics,-18,-36,-35,-4994,,,,,,,,
CPU,AM9200AKN23AC,AMD,A6-9200 APU (2016 M.SR),1135,31.8,738,https://cpu.userbenchmark.com/SpeedTest/252093/AMD-A6-9200-RADEON-R4-5-COMPUTE-CORES-2C-3G,-18,-41,-34,,,,,,,,,
CPU,,AMD,A4-6210 APU R3 Graphics,1136,31.8,3387,https://cpu.userbenchmark.com/SpeedTest/12438/AMD-A4-6210-APU-with-AMD-Radeon-R3-Graphics,-18,-37,-35,-4991,,,,,,,,
CPU,,Intel,Pentium 4 3.40GHz,1137,31.8,864,https://cpu.userbenchmark.com/SpeedTest/293/--------------IntelR-PentiumR-4-CPU-340GHz,-18,-78,-70,,,,,,,,,
CPU,,Intel,Celeron N3450,1138,31.7,4378,https://cpu.userbenchmark.com/SpeedTest/208922/IntelR-CeleronR-CPU-N3450---110GHz,-18,-25,-23,,Apollo Lake,Q3'16,N3450,4,4,6,,FCBGA1296
CPU,,Intel,Core2 Duo T5250,1139,31.6,631,https://cpu.userbenchmark.com/SpeedTest/5189/IntelR-CoreTM2-Duo-CPU-----T5250----150GHz,-18,-85,-79,,Merom,,T5250,2,,35,90,PPGA478
CPU,,Intel,T2080,1140,31.6,345,https://cpu.userbenchmark.com/SpeedTest/4748/Genuine-IntelR-CPU-----------T2080----173GHz,-18,-84,-80,,Yonah,Q2'07,T2080,2,,31,150,PPGA478
CPU,,Intel,Celeron N2830,1141,31.6,6823,https://cpu.userbenchmark.com/SpeedTest/12104/IntelR-CeleronR-CPU--N2830----216GHz,-18,-69,-62,-2536,Bay Trail,Q1'14,N2830,2,2,,,FCBGA1170
CPU,,Intel,Celeron 900,1142,31.6,2302,https://cpu.userbenchmark.com/SpeedTest/4381/IntelR-CeleronR-CPU----------900----220GHz,-18,-93,-88,,Penryn,Q1'09,900,1,,35,,PGA478
CPU,,Intel,Atom Z3740,1143,31.5,1136,https://cpu.userbenchmark.com/SpeedTest/3256/IntelR-AtomTM-CPU--Z3740----133GHz,-18,-51,-50,,Bay Trail,Q3'13,Z3740,4,4,,,UTFCBGA1380
CPU,,Intel,Pentium D 3.00GHz,1144,31.4,3297,https://cpu.userbenchmark.com/SpeedTest/3363/IntelR-PentiumR-D-CPU-300GHz,-18,-61,-58,-4946,,,,,,,98,
CPU,,Intel,Core2 Duo L7100,1145,31.3,49,https://cpu.userbenchmark.com/SpeedTest/5778/IntelR-CoreTM2-Duo-CPU-----L7100----120GHz,-18,,-80,,,,,,,,,
CPU,,AMD,Turion 64 X2 Mobile Technology TL-56,1146,31.2,274,https://cpu.userbenchmark.com/SpeedTest/2456/AMD-Turiontm-64-X2-Mobile-Technology-TL-56,-18,-60,-56,,,,,,,,4,
CPU,,Intel,Celeron E1500,1147,31.2,246,https://cpu.userbenchmark.com/SpeedTest/8605/IntelR-CeleronR-CPU--------E1500----220GHz,-18,-54,-46,,Conroe,Q3'06,E1500,2,,65,,LGA775
CPU,,Intel,Core i3 U 380,1148,31.2,400,https://cpu.userbenchmark.com/SpeedTest/8152/IntelR-CoreTM-i3-CPU-------U-380----133GHz,-18,-48,-46,,Arrandale,Q4'10,i3-380UM,2,4,18,,BGA1288
CPU,,AMD,Turion II Neo N40L,1149,31.1,116,https://cpu.userbenchmark.com/SpeedTest/7/AMD-Turiontm-II-Neo-N40L-Dual-Core-Processor,-18,-68,-66,,,,,,,,,
CPU,,Intel,Celeron E1400,1150,31.1,321,https://cpu.userbenchmark.com/SpeedTest/2849/IntelR-CeleronR-CPU--------E1400----200GHz,-19,-59,-50,,Conroe,Q2'08,E1400,2,,65,14,LGA775
CPU,,AMD,Turion 64 X2 Mobile Technology TL-52,1151,31.1,142,https://cpu.userbenchmark.com/SpeedTest/1892/AMD-Turiontm-64-X2-Mobile-Technology-TL-52,-19,-69,-65,,,,,,,,20,
CPU,,Intel,T2250,1152,31.1,363,https://cpu.userbenchmark.com/SpeedTest/5955/Genuine-IntelR-CPU-----------T2250----173GHz,-19,-86,-80,,Yonah,,T2250,2,,31,,PPGA478
CPU,,Intel,Pentium D 2.80GHz,1153,31,2866,https://cpu.userbenchmark.com/SpeedTest/267/--------------IntelR-PentiumR-D-CPU-280GHz,-19,-68,-64,,,,,,,,,
CPU,,Intel,U2300,1154,31,208,https://cpu.userbenchmark.com/SpeedTest/2326/Genuine-IntelR-CPU-----------U2300----120GHz,-19,-88,-84,,,,,,,,,
CPU,,Intel,Pentium Dual T2370,1155,31,494,https://cpu.userbenchmark.com/SpeedTest/4795/IntelR-PentiumR-Dual--CPU--T2370----173GHz,-19,-70,-67,,Merom,Q1'08,T2370,2,,35,,PPGA478
CPU,,Intel,Pentium 4 3.20GHz,1156,30.9,2444,https://cpu.userbenchmark.com/SpeedTest/7095/--------------IntelR-PentiumR-4-CPU-320GHz,-19,-81,-75,,,,,,,,,
CPU,,Intel,U4100,1157,30.8,782,https://cpu.userbenchmark.com/SpeedTest/10746/Genuine-IntelR-CPU-----------U4100----130GHz,-19,-83,-79,,,,,,,,,
CPU,,Intel,Core2 T5300,1158,30.8,220,https://cpu.userbenchmark.com/SpeedTest/2288/IntelR-CoreTM2-CPU---------T5300----173GHz,-19,-73,-67,,Merom,,T5300,2,,34,40,PPGA478
CPU,,AMD,Turion X2 Dual-Core Mobile RM-70,1159,30.8,354,https://cpu.userbenchmark.com/SpeedTest/199/AMD-Turiontm-X2-Dual-Core-Mobile-RM-70,-19,-55,-51,,,,,,,,4,
CPU,,AMD,E2-9010 APU (2016 M.SR),1160,30.8,155,https://cpu.userbenchmark.com/SpeedTest/175091/AMD-E2-9010-RADEON-R2-4-COMPUTE-CORES-2C-2G,-19,-46,-41,,,,,,,,,
CPU,,Intel,Core i5 U 470,1161,30.7,255,https://cpu.userbenchmark.com/SpeedTest/6244/IntelR-CoreTM-i5-CPU-------U-470----133GHz,-19,-46,-37,,Arrandale,Q4'10,i5-470UM,2,4,18,,BGA1288
CPU,FH8068003067416,Intel,Celeron J4005,1162,30.7,598,https://cpu.userbenchmark.com/SpeedTest/473105/IntelR-CeleronR-J4005-CPU---200GHz,-19,-27,-26,,Gemini Lake,Q4'17,J4005,2,2,10,,FCBGA1090
CPU,,Intel,Core Duo T2350,1163,30.6,175,https://cpu.userbenchmark.com/SpeedTest/3830/IntelR-CoreTM-Duo-CPU------T2350----186GHz,-19,-81,-74,,Yonah,,T2350,2,,31,,PPGA478
CPU,,Intel,Celeron N3160,1164,30.6,1045,https://cpu.userbenchmark.com/SpeedTest/166661/IntelR-CeleronR-CPU--N3160----160GHz,-19,-41,-39,,Braswell,Q1'16,N3160,4,4,6,,FCBGA1170
CPU,,AMD,E2-9000 APU (2016 M.SR),1165,30.5,1022,https://cpu.userbenchmark.com/SpeedTest/339888/AMD-E2-9000-RADEON-R2-4-COMPUTE-CORES-2C-2G,-19,-51,-42,,,,,,,,,
CPU,,Intel,Core2 T5200,1166,30.4,226,https://cpu.userbenchmark.com/SpeedTest/11616/IntelR-CoreTM2-CPU---------T5200----160GHz,-19,-79,-74,,Merom,,T5200,2,,34,,
CPU,,AMD,AthlonX2 DualCore QL-60,1167,30.4,14,https://cpu.userbenchmark.com/SpeedTest/6294/AMD-AthlontmX2-DualCore-QL-60,-19,-57,-54,,,,,,,,,
CPU,,Intel,Pentium 4 3.00GHz,1168,30.4,5472,https://cpu.userbenchmark.com/SpeedTest/440/--------------IntelR-PentiumR-4-CPU-300GHz,-19,-90,-81,,,,,,,,,
CPU,,Intel,Core i3 U 330,1169,30.3,251,https://cpu.userbenchmark.com/SpeedTest/1602/IntelR-CoreTM-i3-CPU-------U-330----120GHz,-19,-53,-43,,Arrandale,Q2'10,i3-330UM,2,4,18,,BGA1288
CPU,,Intel,Atom x7-Z8700,1170,30.3,1703,https://cpu.userbenchmark.com/SpeedTest/27122/IntelR-AtomTM-x7-Z8700--CPU---160GHz,-19,-37,-36,,Cherry Trail,Q1'15,x7-Z8700,4,4,,,UTFCBGA1380
CPU,,Intel,575,1171,30.3,313,https://cpu.userbenchmark.com/SpeedTest/4105/Genuine-IntelR-CPU-------------575----200GHz,-19,,,,Merom,Q3'06,575,1,,31,,PPGA478
CPU,,Intel,Pentium Dual T2330,1172,30.2,552,https://cpu.userbenchmark.com/SpeedTest/6733/IntelR-PentiumR-Dual--CPU--T2330----160GHz,-19,-77,-73,,Merom,Q4'07,T2330,2,,35,150,PPGA478
CPU,,Intel,Pentium Dual T2390,1173,30.2,862,https://cpu.userbenchmark.com/SpeedTest/2090/IntelR-PentiumR-Dual--CPU--T2390----186GHz,-19,-67,-62,,Merom,,T2390,2,,35,,PPGA478
CPU,,Intel,Pentium Dual T2310,1174,30.2,310,https://cpu.userbenchmark.com/SpeedTest/2719/IntelR-PentiumR-Dual--CPU--T2310----146GHz,-19,-85,-81,,Merom,Q4'07,T2310,2,,35,4,PPGA478
CPU,,AMD,Athlon X2 Dual-Core QL-65,1175,30.1,376,https://cpu.userbenchmark.com/SpeedTest/4672/AMD-Athlontm-X2-Dual-Core-QL-65,-19,-52,-48,,,,,,,,,
CPU,,Intel,Pentium N3710,1176,29.8,7399,https://cpu.userbenchmark.com/SpeedTest/141841/IntelR-PentiumR-CPU--N3710----160GHz,-20,-36,-33,-3356,Braswell,Q1'16,N3710,4,4,6,,
CPU,,AMD,Sempron 3400+,1177,29.8,184,https://cpu.userbenchmark.com/SpeedTest/8329/AMD-Semprontm-Processor-3400-,-20,,-98,,,,,,,,20,
CPU,,Intel,Pentium N3700,1178,29.8,7241,https://cpu.userbenchmark.com/SpeedTest/33474/IntelR-PentiumR-CPU--N3700----160GHz,-20,-38,-36,-4980,Braswell,Q1'15,N3700,4,4,6,,FCBGA1170
CPU,,AMD,A4-5000 APU,1179,29.7,7072,https://cpu.userbenchmark.com/SpeedTest/5321/AMD-A4-5000-APU-with-RadeonTM-HD-Graphics,-20,-45,-43,-3353,,,,,,,,
CPU,,Intel,Celeron N2820,1180,29.6,1399,https://cpu.userbenchmark.com/SpeedTest/5994/IntelR-CeleronR-CPU--N2820----213GHz,-20,-69,-63,,Bay Trail,Q4'13,N2820,2,2,,225,FCBGA1170
CPU,,Intel,Celeron N3150,1181,29.5,2080,https://cpu.userbenchmark.com/SpeedTest/28103/IntelR-CeleronR-CPU--N3150----160GHz,-20,-44,-43,,Braswell,Q1'15,N3150,4,4,6,,FCBGA1170
CPU,,Intel,Atom x7-Z8750,1182,29.3,303,https://cpu.userbenchmark.com/SpeedTest/177483/IntelR-AtomTM-x7-Z8750--CPU---160GHz,-20,-36,-34,,Cherry Trail,Q1'16,x7-Z8750,4,4,,,UTFCBGA1380
CPU,,AMD,A6-7000 APU (2014 M.Ka),1183,29.2,175,https://cpu.userbenchmark.com/SpeedTest/27400/AMD-A6-7000-Radeon-R4-5-Compute-Cores-2C-3G,-20,-50,-43,,,,,,,,,
CPU,,Intel,Celeron N2815,1184,28.9,725,https://cpu.userbenchmark.com/SpeedTest/9736/IntelR-CeleronR-CPU--N2815----186GHz,-21,-77,-71,,Bay Trail,Q4'13,N2815,2,2,,,FCBGA1170
CPU,,AMD,Athlon X2 Dual-Core QL-64,1185,28.9,312,https://cpu.userbenchmark.com/SpeedTest/3720/AMD-Athlontm-X2-Dual-Core-QL-64,-21,-54,-48,,,,,,,,,
CPU,,Intel,Pentium M processor 1.86GHz,1186,28.8,130,https://cpu.userbenchmark.com/SpeedTest/4587/--------IntelR-PentiumR-M-processor-186GHz,-21,,,,,,,,,,49,
CPU,,AMD,Athlon 64 X2 Dual Core TK-55,1187,28.8,237,https://cpu.userbenchmark.com/SpeedTest/1927/AMD-Athlontm-64-X2-Dual-Core-Processor-TK-55,-21,-60,-57,,,,,,,,,
CPU,FH8068003067417,Intel,Celeron N4000,1188,28.7,6343,https://cpu.userbenchmark.com/SpeedTest/503050/IntelR-CeleronR-N4000-CPU---110GHz,-21,-31,-28,-2529,Gemini Lake,Q4'17,N4000,2,2,6,,FCBGA1090
CPU,,AMD,E-350D APU,1189,28.7,184,https://cpu.userbenchmark.com/SpeedTest/6589/AMD-E-350D-APU-with-Radeontm-HD-Graphics,-21,-82,-76,,,,,,,,,
CPU,,Intel,Pentium 4 2.80GHz,1190,28.6,1285,https://cpu.userbenchmark.com/SpeedTest/3163/--------------IntelR-PentiumR-4-CPU-280GHz,-21,-99,-84,,,,,,,,100,
CPU,,Intel,Atom x5-Z8550,1191,28.6,472,https://cpu.userbenchmark.com/SpeedTest/195658/IntelR-AtomTM-x5-Z8550--CPU---144GHz,-21,-38,-37,,Cherry Trail,Q1'16,x5-Z8550,4,4,,,UTFCBGA1380
CPU,,AMD,E2-9000e APU (2016 M.SR),1192,28.5,1979,https://cpu.userbenchmark.com/SpeedTest/321458/AMD-E2-9000e-RADEON-R2-4-COMPUTE-CORES-2C-2G,-21,-66,-52,-4991,,,,,,,,
CPU,,AMD,Athlon X2 Dual Core BE-2300,1193,28.5,31,https://cpu.userbenchmark.com/SpeedTest/12410/AMD-Athlontm-X2-Dual-Core-Processor-BE-2300,-21,-53,-38,,,,,,,,,
CPU,,AMD,E-450 APU,1194,28.4,6158,https://cpu.userbenchmark.com/SpeedTest/2189/AMD-E-450-APU-with-Radeontm-HD-Graphics,-21,-85,-74,-2536,,,,,,,,
CPU,,AMD,Athlon Neo X2 Dual Core L335,1195,28.4,145,https://cpu.userbenchmark.com/SpeedTest/4043/AMD-Athlontm-Neo-X2-Dual-Core-Processor-L335,-21,-71,-66,,,,,,,,,
CPU,,AMD,Sempron 3600+,1196,28.4,100,https://cpu.userbenchmark.com/SpeedTest/1005/Mobile-AMD-Semprontm-Processor-3600-,-21,,,,,,,,,,,
CPU,,Intel,Pentium M processor 1.73GHz,1197,28.2,234,https://cpu.userbenchmark.com/SpeedTest/7488/--------IntelR-PentiumR-M-processor-173GHz,-22,,,,,,,,,,29,
CPU,,Intel,Atom x5-Z8330,1198,28,205,https://cpu.userbenchmark.com/SpeedTest/153094/IntelR-AtomTM-x5-Z8330--CPU---144GHz,-22,-52,-51,,Cherry Trail,Q1'16,x5-Z8330,4,4,,,
CPU,,Intel,Atom x5-Z8500,1199,27.9,637,https://cpu.userbenchmark.com/SpeedTest/38612/IntelR-AtomTM-x5-Z8500--CPU---144GHz,-22,-43,-39,,Cherry Trail,Q1'15,x5-Z8500,4,4,,,UTFCBGA1380
CPU,EM1800GBB22GV,AMD,E2-1800 APU (2012 M.Za),1200,27.9,3045,https://cpu.userbenchmark.com/SpeedTest/839/AMD-E2-1800-APU-with-Radeontm-HD-Graphics,-22,-81,-72,,,,,,,,,
CPU,,Intel,Atom D2700,1201,27.9,175,https://cpu.userbenchmark.com/SpeedTest/7623/IntelR-AtomTM-CPU-D2700-----213GHz,-22,,-98,,Cedarview,Q3'11,D2700,2,4,10,96,FCBGA559
CPU,,AMD,E2-2000 APU (2012 M.Za),1202,27.9,611,https://cpu.userbenchmark.com/SpeedTest/10908/AMD-E2-2000-APU-with-Radeontm-HD-Graphics,-22,-78,-70,,,,,,,,,
CPU,,AMD,E-350,1203,27.6,4319,https://cpu.userbenchmark.com/SpeedTest/5356/AMD-E-350-Processor,-23,-87,-77,-4987,,,,,,,,
CPU,,Intel,Celeron 723,1204,27.6,33,https://cpu.userbenchmark.com/SpeedTest/10153/IntelR-CeleronR-CPU----------723----120GHz,-22,,,,Penryn,Q3'08,723,1,,10,,BGA956
CPU,,AMD,Sempron 2800+,1205,27.2,126,https://cpu.userbenchmark.com/SpeedTest/4755/AMD-Semprontm-Processor-2800-,-23,,,,,,,,,,,
CPU,,Intel,Atom N2800,1206,27.2,316,https://cpu.userbenchmark.com/SpeedTest/8985/IntelR-AtomTM-CPU-N2800-----186GHz,-23,,,,Cedarview,Q4'11,N2800,2,4,,115,FCBGA559
CPU,,AMD,Athlon 64 X2 Dual Core TK-53,1207,27.2,106,https://cpu.userbenchmark.com/SpeedTest/9182/AMD-Athlontm-64-X2-Dual-Core-Processor-TK-53,-23,-65,-61,,,,,,,,,
CPU,,Intel,Celeron J3355,1208,27.1,564,https://cpu.userbenchmark.com/SpeedTest/247225/IntelR-CeleronR-CPU-J3355---200GHz,-23,-37,-34,,Apollo Lake,Q3'16,J3355,2,2,10,,FCBGA1296
CPU,,Intel,Pentium 4 2.60GHz,1209,27,63,https://cpu.userbenchmark.com/SpeedTest/5254/--------------IntelR-PentiumR-4-CPU-260GHz,-23,-97,-83,,,,,,,,,
CPU,,AMD,Sempron 3000+,1210,27,211,https://cpu.userbenchmark.com/SpeedTest/3648/AMD-Semprontm-Processor-3000-,-23,,,,,,,,,,35,
CPU,,Intel,Pentium D 2.66GHz,1211,26.6,327,https://cpu.userbenchmark.com/SpeedTest/4781/-------------IntelR-PentiumR-D--CPU-266GHz,-23,-76,-68,,,,,,,,129,
CPU,,AMD,Athlon Neo MV-40,1212,26.3,132,https://cpu.userbenchmark.com/SpeedTest/12003/AMD-Athlontm-Neo-Processor-MV-40,-24,,,,,,,,,,,
